rank_scan,label,version,base_label,rerisk,hold,cap,derisk,terminal_wealth_candidate,terminal_wealth_base,maxdd_candidate,maxdd_base,T21_delta_median_multiple,T21_delta_p10_multiple,T21_delta_hit_rate_gt_1,T63_delta_median_multiple,T63_delta_p10_multiple,T63_delta_hit_rate_gt_1,worst_median_delta,worst_p10_delta,strict_go,near_go
140,run1_tight_weak_v224_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol464_vf000,v224,run1_tight_weak_v223_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol040_vf000,0.4,0.05,0.1,0.0,1.0044040906313767,1.0044039899026578,-0.006880420354728356,-0.0068804200720054,0.0,0.0,0.0,0.0,1.3549627642106543e-08,0.0,0.0,0.0,True,True
141,run1_tight_weak_v224_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol464_vf000,v224,run1_tight_weak_v223_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol040_vf000,0.4,0.05,0.15,0.0,1.0044040906313767,1.0044039899026578,-0.006880420354728356,-0.0068804200720054,0.0,0.0,0.0,0.0,1.3549627642106543e-08,0.0,0.0,0.0,True,True
142,run1_tight_weak_v224_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol464_vf000,v224,run1_tight_weak_v223_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol040_vf000,0.5,0.05,0.05,0.0,1.0044040906313767,1.0044039899026578,-0.006880420354728356,-0.0068804200720054,0.0,0.0,0.0,0.0,1.3549627642106543e-08,0.0,0.0,0.0,True,True
143,run1_tight_weak_v224_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol464_vf000,v224,run1_tight_weak_v223_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol040_vf000,0.5,0.05,0.1,0.0,1.0044040906313767,1.0044039899026578,-0.006880420354728356,-0.0068804200720054,0.0,0.0,0.0,0.0,1.3549627642106543e-08,0.0,0.0,0.0,True,True
144,run1_tight_weak_v224_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol464_vf000,v224,run1_tight_weak_v223_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol040_vf000,0.5,0.05,0.15,0.0,1.0044040906313767,1.0044039899026578,-0.006880420354728356,-0.0068804200720054,0.0,0.0,0.0,0.0,1.3549627642106543e-08,0.0,0.0,0.0,True,True
145,run1_tight_weak_v224_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol225_vf000,v224,run1_tight_weak_v223_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol040_vf000,0.2,0.05,0.05,0.0,1.004404078976477,1.0044039899026578,-0.006880433071992154,-0.0068804200720054,0.0,0.0,0.0,0.0,2.3083250755284723e-08,0.0,0.0,0.0,True,True
146,run1_tight_weak_v224_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol225_vf000,v224,run1_tight_weak_v223_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol040_vf000,0.2,0.05,0.1,0.0,1.004404078976477,1.0044039899026578,-0.006880433071992154,-0.0068804200720054,0.0,0.0,0.0,0.0,2.3083250755284723e-08,0.0,0.0,0.0,True,True
147,run1_tight_weak_v224_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol225_vf000,v224,run1_tight_weak_v223_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol040_vf000,0.2,0.05,0.15,0.0,1.004404078976477,1.0044039899026578,-0.006880433071992154,-0.0068804200720054,0.0,0.0,0.0,0.0,2.3083250755284723e-08,0.0,0.0,0.0,True,True
148,run1_tight_weak_v224_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol225_vf000,v224,run1_tight_weak_v223_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol040_vf000,0.3,0.05,0.05,0.0,1.004404078976477,1.0044039899026578,-0.006880433071992154,-0.0068804200720054,0.0,0.0,0.0,0.0,2.3083250755284723e-08,0.0,0.0,0.0,True,True
149,run1_tight_weak_v224_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol225_vf000,v224,run1_tight_weak_v223_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol040_vf000,0.3,0.05,0.1,0.0,1.004404078976477,1.0044039899026578,-0.006880433071992154,-0.0068804200720054,0.0,0.0,0.0,0.0,2.3083250755284723e-08,0.0,0.0,0.0,True,True
150,run1_tight_weak_v224_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol225_vf000,v224,run1_tight_weak_v223_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol040_vf000,0.3,0.05,0.15,0.0,1.004404078976477,1.0044039899026578,-0.006880433071992154,-0.0068804200720054,0.0,0.0,0.0,0.0,2.3083250755284723e-08,0.0,0.0,0.0,True,True
151,run1_tight_weak_v224_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol225_vf000,v224,run1_tight_weak_v223_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol040_vf000,0.4,0.05,0.05,0.0,1.004404078976477,1.0044039899026578,-0.006880433071992154,-0.0068804200720054,0.0,0.0,0.0,0.0,2.3083250755284723e-08,0.0,0.0,0.0,True,True
152,run1_tight_weak_v224_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol225_vf000,v224,run1_tight_weak_v223_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol040_vf000,0.4,0.05,0.1,0.0,1.004404078976477,1.0044039899026578,-0.006880433071992154,-0.0068804200720054,0.0,0.0,0.0,0.0,2.3083250755284723e-08,0.0,0.0,0.0,True,True
153,run1_tight_weak_v224_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol225_vf000,v224,run1_tight_weak_v223_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol040_vf000,0.4,0.05,0.15,0.0,1.004404078976477,1.0044039899026578,-0.006880433071992154,-0.0068804200720054,0.0,0.0,0.0,0.0,2.3083250755284723e-08,0.0,0.0,0.0,True,True
154,run1_tight_weak_v224_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol225_vf000,v224,run1_tight_weak_v223_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol040_vf000,0.5,0.05,0.05,0.0,1.004404078976477,1.0044039899026578,-0.006880433071992154,-0.0068804200720054,0.0,0.0,0.0,0.0,2.3083250755284723e-08,0.0,0.0,0.0,True,True
155,run1_tight_weak_v224_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol225_vf000,v224,run1_tight_weak_v223_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol040_vf000,0.5,0.05,0.1,0.0,1.004404078976477,1.0044039899026578,-0.006880433071992154,-0.0068804200720054,0.0,0.0,0.0,0.0,2.3083250755284723e-08,0.0,0.0,0.0,True,True
156,run1_tight_weak_v224_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol225_vf000,v224,run1_tight_weak_v223_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol040_vf000,0.5,0.05,0.15,0.0,1.004404078976477,1.0044039899026578,-0.006880433071992154,-0.0068804200720054,0.0,0.0,0.0,0.0,2.3083250755284723e-08,0.0,0.0,0.0,True,True
157,run1_tight_weak_v224_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol309_vf000,v224,run1_tight_weak_v223_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol040_vf000,0.2,0.05,0.05,0.0,1.0044040709234818,1.0044039899026578,-0.00688043242584202,-0.0068804200720054,0.0,0.0,0.0,0.0,3.501823198082121e-08,0.0,0.0,0.0,True,True
158,run1_tight_weak_v224_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol309_vf000,v224,run1_tight_weak_v223_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol040_vf000,0.2,0.05,0.1,0.0,1.0044040709234818,1.0044039899026578,-0.00688043242584202,-0.0068804200720054,0.0,0.0,0.0,0.0,3.501823198082121e-08,0.0,0.0,0.0,True,True
159,run1_tight_weak_v224_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol309_vf000,v224,run1_tight_weak_v223_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol040_vf000,0.2,0.05,0.15,0.0,1.0044040709234818,1.0044039899026578,-0.00688043242584202,-0.0068804200720054,0.0,0.0,0.0,0.0,3.501823198082121e-08,0.0,0.0,0.0,True,True
160,run1_tight_weak_v224_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol309_vf000,v224,run1_tight_weak_v223_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol040_vf000,0.3,0.05,0.05,0.0,1.0044040709234818,1.0044039899026578,-0.00688043242584202,-0.0068804200720054,0.0,0.0,0.0,0.0,3.501823198082121e-08,0.0,0.0,0.0,True,True
161,run1_tight_weak_v224_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol309_vf000,v224,run1_tight_weak_v223_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol040_vf000,0.3,0.05,0.1,0.0,1.0044040709234818,1.0044039899026578,-0.00688043242584202,-0.0068804200720054,0.0,0.0,0.0,0.0,3.501823198082121e-08,0.0,0.0,0.0,True,True
162,run1_tight_weak_v224_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol309_vf000,v224,run1_tight_weak_v223_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol040_vf000,0.3,0.05,0.15,0.0,1.0044040709234818,1.0044039899026578,-0.00688043242584202,-0.0068804200720054,0.0,0.0,0.0,0.0,3.501823198082121e-08,0.0,0.0,0.0,True,True
163,run1_tight_weak_v224_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol309_vf000,v224,run1_tight_weak_v223_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol040_vf000,0.4,0.05,0.05,0.0,1.0044040709234818,1.0044039899026578,-0.00688043242584202,-0.0068804200720054,0.0,0.0,0.0,0.0,3.501823198082121e-08,0.0,0.0,0.0,True,True
164,run1_tight_weak_v224_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol309_vf000,v224,run1_tight_weak_v223_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol040_vf000,0.4,0.05,0.1,0.0,1.0044040709234818,1.0044039899026578,-0.00688043242584202,-0.0068804200720054,0.0,0.0,0.0,0.0,3.501823198082121e-08,0.0,0.0,0.0,True,True
165,run1_tight_weak_v224_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol309_vf000,v224,run1_tight_weak_v223_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol040_vf000,0.4,0.05,0.15,0.0,1.0044040709234818,1.0044039899026578,-0.00688043242584202,-0.0068804200720054,0.0,0.0,0.0,0.0,3.501823198082121e-08,0.0,0.0,0.0,True,True
166,run1_tight_weak_v224_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol309_vf000,v224,run1_tight_weak_v223_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol040_vf000,0.5,0.05,0.05,0.0,1.0044040709234818,1.0044039899026578,-0.00688043242584202,-0.0068804200720054,0.0,0.0,0.0,0.0,3.501823198082121e-08,0.0,0.0,0.0,True,True
167,run1_tight_weak_v224_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol309_vf000,v224,run1_tight_weak_v223_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol040_vf000,0.5,0.05,0.1,0.0,1.0044040709234818,1.0044039899026578,-0.00688043242584202,-0.0068804200720054,0.0,0.0,0.0,0.0,3.501823198082121e-08,0.0,0.0,0.0,True,True
168,run1_tight_weak_v224_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol309_vf000,v224,run1_tight_weak_v223_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol040_vf000,0.5,0.05,0.15,0.0,1.0044040709234818,1.0044039899026578,-0.00688043242584202,-0.0068804200720054,0.0,0.0,0.0,0.0,3.501823198082121e-08,0.0,0.0,0.0,True,True
169,run1_tight_weak_v224_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol061_vf000,v224,run1_tight_weak_v223_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol040_vf000,0.2,0.05,0.05,0.0,1.0044040683948419,1.0044039899026578,-0.006880426090557612,-0.0068804200720054,0.0,0.0,0.0,0.0,4.0061221673326486e-08,0.0,0.0,0.0,True,True
170,run1_tight_weak_v224_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol061_vf000,v224,run1_tight_weak_v223_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol040_vf000,0.2,0.05,0.1,0.0,1.0044040683948419,1.0044039899026578,-0.006880426090557612,-0.0068804200720054,0.0,0.0,0.0,0.0,4.0061221673326486e-08,0.0,0.0,0.0,True,True
171,run1_tight_weak_v224_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol061_vf000,v224,run1_tight_weak_v223_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol040_vf000,0.2,0.05,0.15,0.0,1.0044040683948419,1.0044039899026578,-0.006880426090557612,-0.0068804200720054,0.0,0.0,0.0,0.0,4.0061221673326486e-08,0.0,0.0,0.0,True,True
172,run1_tight_weak_v224_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol061_vf000,v224,run1_tight_weak_v223_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol040_vf000,0.3,0.05,0.05,0.0,1.0044040683948419,1.0044039899026578,-0.006880426090557612,-0.0068804200720054,0.0,0.0,0.0,0.0,4.0061221673326486e-08,0.0,0.0,0.0,True,True
173,run1_tight_weak_v224_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol061_vf000,v224,run1_tight_weak_v223_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol040_vf000,0.3,0.05,0.1,0.0,1.0044040683948419,1.0044039899026578,-0.006880426090557612,-0.0068804200720054,0.0,0.0,0.0,0.0,4.0061221673326486e-08,0.0,0.0,0.0,True,True
174,run1_tight_weak_v224_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol061_vf000,v224,run1_tight_weak_v223_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol040_vf000,0.3,0.05,0.15,0.0,1.0044040683948419,1.0044039899026578,-0.006880426090557612,-0.0068804200720054,0.0,0.0,0.0,0.0,4.0061221673326486e-08,0.0,0.0,0.0,True,True
175,run1_tight_weak_v224_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol061_vf000,v224,run1_tight_weak_v223_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol040_vf000,0.4,0.05,0.05,0.0,1.0044040683948419,1.0044039899026578,-0.006880426090557612,-0.0068804200720054,0.0,0.0,0.0,0.0,4.0061221673326486e-08,0.0,0.0,0.0,True,True
176,run1_tight_weak_v224_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol061_vf000,v224,run1_tight_weak_v223_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol040_vf000,0.4,0.05,0.1,0.0,1.0044040683948419,1.0044039899026578,-0.006880426090557612,-0.0068804200720054,0.0,0.0,0.0,0.0,4.0061221673326486e-08,0.0,0.0,0.0,True,True
177,run1_tight_weak_v224_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol061_vf000,v224,run1_tight_weak_v223_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol040_vf000,0.4,0.05,0.15,0.0,1.0044040683948419,1.0044039899026578,-0.006880426090557612,-0.0068804200720054,0.0,0.0,0.0,0.0,4.0061221673326486e-08,0.0,0.0,0.0,True,True
178,run1_tight_weak_v224_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol061_vf000,v224,run1_tight_weak_v223_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol040_vf000,0.5,0.05,0.05,0.0,1.0044040683948419,1.0044039899026578,-0.006880426090557612,-0.0068804200720054,0.0,0.0,0.0,0.0,4.0061221673326486e-08,0.0,0.0,0.0,True,True
179,run1_tight_weak_v224_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol061_vf000,v224,run1_tight_weak_v223_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol040_vf000,0.5,0.05,0.1,0.0,1.0044040683948419,1.0044039899026578,-0.006880426090557612,-0.0068804200720054,0.0,0.0,0.0,0.0,4.0061221673326486e-08,0.0,0.0,0.0,True,True
